time,linear,angular
2024/04/28 19:33:26.831920601,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6842105263157895}"
2024/04/28 19:33:26.881907891,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6842105263157895}"
2024/04/28 19:33:26.931956412,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6842105263157895}"
2024/04/28 19:33:26.981921362,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5789473684210527}"
2024/04/28 19:33:27.31896612,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5789473684210527}"
2024/04/28 19:33:27.81924393,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5789473684210527}"
2024/04/28 19:33:27.131913684,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5789473684210527}"
2024/04/28 19:33:27.181904633,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5789473684210527}"
2024/04/28 19:33:27.231929034,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4736842105263158}"
2024/04/28 19:33:27.281997326,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4736842105263158}"
2024/04/28 19:33:27.332003446,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4736842105263158}"
2024/04/28 19:33:27.381917625,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4736842105263158}"
2024/04/28 19:33:27.431935746,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4736842105263158}"
2024/04/28 19:33:27.481945307,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4736842105263158}"
2024/04/28 19:33:27.531903476,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.368421052631579}"
2024/04/28 19:33:27.581864516,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.368421052631579}"
2024/04/28 19:33:27.631919238,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.368421052631579}"
2024/04/28 19:33:27.681969278,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.368421052631579}"
2024/04/28 19:33:27.731950908,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.368421052631579}"
2024/04/28 19:33:27.781910678,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.368421052631579}"
2024/04/28 19:33:27.831923629,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.368421052631579}"
2024/04/28 19:33:27.881930459,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.368421052631579}"
2024/04/28 19:33:27.931931490,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.368421052631579}"
2024/04/28 19:33:27.981913120,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.368421052631579}"
2024/04/28 19:33:28.31908120,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.26315789473684215}"
2024/04/28 19:33:28.81923490,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.26315789473684215}"
2024/04/28 19:33:28.131970481,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.26315789473684215}"
2024/04/28 19:33:28.181922761,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.26315789473684215}"
2024/04/28 19:33:28.231973882,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.26315789473684215}"
2024/04/28 19:33:28.281979023,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.26315789473684215}"
2024/04/28 19:33:28.331986103,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.26315789473684215}"
2024/04/28 19:33:28.381907372,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.26315789473684215}"
2024/04/28 19:33:28.431913192,"{'x': 0.125, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.10315789473684214}"
2024/04/28 19:33:28.481929633,"{'x': 0.25, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:28.531966183,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:28.581948103,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:28.631925224,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:28.681946754,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:28.731927844,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:28.781912084,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:28.831930855,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:28.881953855,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:28.931998437,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:28.981905305,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:29.31927646,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:29.81938156,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:29.131985387,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:29.181926516,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:29.231949856,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:29.281941156,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:29.331915426,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:29.381932266,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.16}"
2024/04/28 19:33:29.431920137,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:29.481923307,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:29.531957647,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:29.581973098,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:29.631960507,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:29.681977648,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:29.732003049,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:29.781927737,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:29.831969459,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:29.881951448,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:29.931971499,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:29.981944818,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.31967639,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.81931578,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.132058040,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.181972449,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.231930878,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.282030380,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.331991289,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.381978349,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.431972409,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.482011659,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.532062531,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.581960739,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.631961969,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.681960989,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.731972899,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.781911898,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.831968749,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.881987649,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.931964619,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:30.981936409,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:31.31962749,"{'x': 0.26, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:31.81954358,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:31.131944278,"{'x': 0.24631578947368427, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:31.182055210,"{'x': 0.23263157894736847, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:31.231993059,"{'x': 0.23263157894736847, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:31.281996929,"{'x': 0.21894736842105267, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:31.332094210,"{'x': 0.21894736842105267, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1578947368421053}"
2024/04/28 19:33:31.382000939,"{'x': 0.20526315789473687, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.432049919,"{'x': 0.17789473684210527, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.481951807,"{'x': 0.16421052631578947, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.532048049,"{'x': 0.20526315789473687, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.581993238,"{'x': 0.17789473684210527, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.631994078,"{'x': 0.17789473684210527, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.682061208,"{'x': 0.16421052631578947, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.731984338,"{'x': 0.16421052631578947, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.782015998,"{'x': 0.16421052631578947, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.832052008,"{'x': 0.15052631578947367, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.881971167,"{'x': 0.15052631578947367, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.931996857,"{'x': 0.15052631578947367, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:31.981962946,"{'x': 0.15052631578947367, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:32.32125259,"{'x': 0.13684210526315788, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:32.82028477,"{'x': 0.13684210526315788, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.052631578947368474}"
2024/04/28 19:33:32.131998086,"{'x': 0.011842105263157876, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.181986076,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.232014286,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.281984505,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.332015925,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.381997175,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.431966294,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.481964424,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.532032925,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.581968653,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.631978543,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.681983903,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.731994533,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.781977863,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.832034843,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.882011543,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.932015402,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:32.981986662,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:33.32037253,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:33.82017502,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
2024/04/28 19:33:33.131995041,"{'x': 0.0, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0}"
